latitud_N,longitud_O,fecha,horario,transecto,zona,nucleo,ID_nucleo,individuo,talla_cm
21.39013,88.90838,12/05/2025,vespertino,1,supra,4,4_supra,0,0
21.39013,88.90838,12/05/2025,vespertino,1,supra,3,3_supra,0,0
21.39013,88.90838,12/05/2025,vespertino,1,supra,2,2_supra,1,2.2
21.39013,88.90838,12/05/2025,vespertino,1,supra,2,2_supra,2,3.4
21.39013,88.90838,12/05/2025,vespertino,1,supra,2,2_supra,3,2.4
21.39013,88.90838,12/05/2025,vespertino,1,supra,2,2_supra,4,1.3
21.39013,88.90838,12/05/2025,vespertino,1,supra,2,2_supra,5,5.5
21.39013,88.90838,12/05/2025,vespertino,1,supra,2,2_supra,6,5.2
21.39013,88.90838,12/05/2025,vespertino,1,supra,1,1_supra,1,1.3
21.39013,88.90838,12/05/2025,vespertino,1,supra,1,1_supra,2,4.2
21.39013,88.90838,12/05/2025,vespertino,1,inter,1,inter,1,2.5
21.39013,88.90838,12/05/2025,vespertino,1,inter,1,inter,2,5
21.39013,88.90838,12/05/2025,vespertino,1,inter,1,inter,3,2
21.39013,88.90838,12/05/2025,vespertino,1,inter,1,inter,4,4.5
21.39013,88.90838,12/05/2025,vespertino,1,inter,1,inter,5,3
21.39013,88.90838,12/05/2025,vespertino,1,inter,1,inter,6,2
21.39013,88.90838,12/05/2025,vespertino,1,inter,1,inter,7,4.3
21.39013,88.90838,12/05/2025,vespertino,1,inter,1,inter,8,7
21.39013,88.90838,12/05/2025,vespertino,1,inter,1,inter,9,1
21.39013,88.90838,12/05/2025,vespertino,1,inter,1,inter,10,3.3
21.39013,88.90838,12/05/2025,vespertino,1,inter,1,inter,11,5.3
21.39013,88.90838,12/05/2025,vespertino,1,inter,1,inter,12,6
21.39013,88.90838,12/05/2025,vespertino,1,inter,1,inter,13,2.5
21.39013,88.90838,12/05/2025,vespertino,1,inter,1,inter,14,3
21.39013,88.90838,12/05/2025,vespertino,1,inter,1,inter,15,2
21.39013,88.90838,12/05/2025,vespertino,1,inter,1,inter,16,1.5
21.39013,88.90838,12/05/2025,vespertino,1,inter,1,inter,17,1
21.39013,88.90838,12/05/2025,vespertino,1,sub,1,1_sub,1,3.4
21.39013,88.90838,12/05/2025,vespertino,1,sub,1,1_sub,2,1.4
21.39013,88.90838,12/05/2025,vespertino,1,sub,1,1_sub,3,3.6
21.39013,88.90838,12/05/2025,vespertino,1,sub,1,1_sub,4,2.5
21.39013,88.90838,12/05/2025,vespertino,1,sub,1,1_sub,5,1.3
21.39013,88.90838,12/05/2025,vespertino,1,sub,1,1_sub,6,4.8
21.39013,88.90838,12/05/2025,vespertino,1,sub,1,1_sub,7,1
21.39013,88.90838,12/05/2025,vespertino,1,sub,1,1_sub,8,1.9
21.39013,88.90838,12/05/2025,vespertino,1,sub,1,1_sub,9,11.8
21.39013,88.90838,12/05/2025,vespertino,1,sub,1,1_sub,10,5.3
21.39013,88.90838,12/05/2025,vespertino,1,sub,1,1_sub,11,5.2
21.39013,88.90838,12/05/2025,vespertino,1,sub,1,1_sub,12,1.2
21.39013,88.90838,12/05/2025,vespertino,1,sub,1,1_sub,13,2.4
21.39013,88.90838,12/05/2025,vespertino,1,sub,1,1_sub,14,6.9
21.39013,88.90838,12/05/2025,vespertino,1,sub,1,1_sub,15,13.5
21.39013,88.90838,12/05/2025,vespertino,1,sub,1,1_sub,16,2.6
21.39013,88.90838,12/05/2025,vespertino,1,sub,1,1_sub,17,1.1
21.39013,88.90838,12/05/2025,vespertino,1,sub,1,1_sub,18,8.9
21.39013,88.90838,12/05/2025,vespertino,1,sub,1,1_sub,19,4.5
21.39013,88.90838,12/05/2025,vespertino,1,sub,1,1_sub,20,3.6
21.39013,88.90838,12/05/2025,vespertino,1,sub,1,1_sub,21,3.5
21.39013,88.90838,12/05/2025,vespertino,1,sub,1,1_sub,22,2.5
21.39013,88.90838,12/05/2025,vespertino,1,sub,1,1_sub,23,5.1
21.39013,88.90838,12/05/2025,vespertino,1,sub,1,1_sub,24,2.8
21.39013,88.90838,12/05/2025,vespertino,1,sub,1,1_sub,25,3
21.39013,88.90838,12/05/2025,vespertino,1,sub,1,1_sub,26,9.5
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,1,1.1
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,2,2.2
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,3,3.1
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,4,2.5
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,5,2.2
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,6,0.9
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,7,4.3
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,8,3.6
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,9,3.2
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,10,2.9
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,11,2.9
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,12,4.7
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,13,5.2
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,14,1.2
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,15,3.6
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,16,10
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,17,6.8
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,18,1.4
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,19,0.6
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,20,3
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,21,7.4
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,22,1.9
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,23,3.9
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,24,6
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,25,5.2
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,26,8.2
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,27,5.3
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,28,5.8
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,29,2.9
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,30,3.4
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,31,3
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,32,3.7
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,33,7
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,34,7.2
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,35,4.5
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,36,2.2
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,37,5.8
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,38,3.4
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,39,2.2
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,40,2.4
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,41,3
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,42,3.1
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,43,2.5
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,44,1.9
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,45,2.4
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,46,2
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,47,0.6
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,48,2.1
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,49,1.6
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,50,1
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,51,2.7
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,52,1.2
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,53,0.7
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,54,0.7
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,55,4.6
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,56,1.5
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,57,9.5
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,58,6.2
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,59,3.8
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,60,2.4
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,61,3.7
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,62,2.1
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,63,4
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,64,4.4
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,65,3.3
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,66,3.2
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,67,9.5
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,68,2.7
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,69,2.7
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,70,13
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,71,9
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,72,2.3
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,73,3.8
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,74,3.5
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,75,0.2
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,76,6.4
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,77,2.6
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,78,3.8
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,79,3.5
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,80,2.8
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,81,6.6
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,82,2.4
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,83,4.3
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,84,3
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,85,4
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,86,2.8
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,87,1.1
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,88,2.4
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,89,3.3
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,90,2.2
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,91,1.8
21.39013,88.90838,12/05/2025,vespertino,1,sub,2,2_sub,92,1
21.39013,88.90838,12/05/2025,vespertino,1,sub,3,3_sub,0,0
21.39013,88.90838,12/05/2025,vespertino,1,sub,4,4_sub,0,0
21.39013,88.90892,12/05/2025,vespertino,2,supra,4,4_supra,0,0
21.39013,88.90892,12/05/2025,vespertino,2,supra,3,3_supra,0,0
21.39013,88.90892,12/05/2025,vespertino,2,supra,2,2_supra,1,3.8
21.39013,88.90892,12/05/2025,vespertino,2,supra,2,2_supra,2,4.6
21.39013,88.90892,12/05/2025,vespertino,2,supra,2,2_supra,3,6.9
21.39013,88.90892,12/05/2025,vespertino,2,supra,2,2_supra,4,7
21.39013,88.90892,12/05/2025,vespertino,2,supra,2,2_supra,5,10.6
21.39013,88.90892,12/05/2025,vespertino,2,supra,2,2_supra,6,1
21.39013,88.90892,12/05/2025,vespertino,2,supra,1,1_supra,1,3.8
21.39013,88.90892,12/05/2025,vespertino,2,supra,1,1_supra,2,6.2
21.39013,88.90892,12/05/2025,vespertino,2,supra,1,1_supra,3,9
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,1,4.5
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,2,6.3
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,3,3.5
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,4,4.5
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,5,5.7
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,6,4.5
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,7,4.5
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,8,4
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,9,3.5
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,10,6
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,11,3
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,12,3.5
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,13,5
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,14,2
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,15,2.5
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,16,5
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,17,3.3
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,18,3.1
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,19,3.9
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,20,2.6
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,21,5.5
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,22,6
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,23,4.7
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,24,2
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,25,4.5
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,26,2.2
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,27,6.5
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,28,1.7
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,29,2.8
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,30,3.6
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,31,2.1
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,32,3.1
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,33,2.5
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,34,2.5
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,35,3.4
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,36,4
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,37,8
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,38,3.4
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,39,2.1
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,40,2.4
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,41,4.7
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,42,7
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,43,3
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,44,2
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,45,2.3
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,46,2.5
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,47,4
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,48,2.4
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,49,9.2
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,50,2.6
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,51,2.9
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,52,3.1
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,53,1.5
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,54,2.2
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,55,3.6
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,56,3.5
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,57,3.7
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,58,2.5
21.39013,88.90892,12/05/2025,vespertino,2,inter,1,inter,59,2.5
21.39013,88.90892,12/05/2025,vespertino,2,sub,1,1_sub,1,14.9
21.39013,88.90892,12/05/2025,vespertino,2,sub,1,1_sub,2,4.6
21.39013,88.90892,12/05/2025,vespertino,2,sub,1,1_sub,3,2.8
21.39013,88.90892,12/05/2025,vespertino,2,sub,1,1_sub,4,9.5
21.39013,88.90892,12/05/2025,vespertino,2,sub,1,1_sub,5,17
21.39013,88.90892,12/05/2025,vespertino,2,sub,1,1_sub,6,10.1
21.39013,88.90892,12/05/2025,vespertino,2,sub,1,1_sub,7,11.3
21.39013,88.90892,12/05/2025,vespertino,2,sub,1,1_sub,8,8.5
21.39013,88.90892,12/05/2025,vespertino,2,sub,1,1_sub,9,10.2
21.39013,88.90892,12/05/2025,vespertino,2,sub,1,1_sub,10,12.5
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,1,1.8
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,2,5
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,3,1.5
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,4,7
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,5,2.3
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,6,1.6
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,7,4.2
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,8,4
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,9,1.8
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,10,5
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,11,3
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,12,4.4
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,13,5
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,14,5
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,15,9.6
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,16,4.3
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,17,2.2
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,18,11.8
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,19,8.4
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,20,4.5
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,21,3
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,22,5
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,23,1.5
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,24,3
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,25,2
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,26,2.3
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,27,4
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,28,3.2
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,29,8.5
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,30,2.2
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,31,2
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,32,3.8
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,33,2.7
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,34,5.4
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,35,3.4
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,36,1
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,37,1.5
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,38,2
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,39,1
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,40,3.6
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,41,3.5
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,42,4
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,43,1.3
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,44,1.3
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,45,4.4
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,46,4.2
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,47,3
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,48,3.2
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,49,5
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,1,3
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,2,2.9
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,3,4.4
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,4,5
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,5,6.2
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,6,3.1
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,7,2.3
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,8,5.6
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,9,6.1
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,10,6
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,11,1
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,12,2
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,13,3.5
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,14,4.9
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,15,1.6
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,16,3.5
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,17,2
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,18,3
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,19,4.5
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,20,1
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,21,4.2
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,22,2.7
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,23,3.2
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,24,5
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,25,1.8
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,26,3.1
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,27,3.7
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,28,1.1
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,29,1
