latitud_N,longitud_O,fecha,horario,transecto,zona,nucleo,ID_nucleo,individuo,talla_cm
21.39007,88.90935,16/05/2025,matutino,1,supra,1,1_supra,41,5
21.39007,88.90935,16/05/2025,matutino,1,supra,1,1_supra,42,4
21.39007,88.90935,16/05/2025,matutino,1,supra,1,1_supra,43,3.5
21.39007,88.90935,16/05/2025,matutino,1,supra,1,1_supra,44,2.2
21.39007,88.90935,16/05/2025,matutino,1,supra,1,1_supra,45,2
21.39007,88.90935,16/05/2025,matutino,1,supra,1,1_supra,46,4
21.39007,88.90935,16/05/2025,matutino,1,supra,1,1_supra,47,2.5
21.39007,88.90935,16/05/2025,matutino,1,supra,1,1_supra,48,2.9
21.39007,88.90935,16/05/2025,matutino,1,supra,1,1_supra,49,2.4
21.39007,88.90935,16/05/2025,matutino,1,supra,1,1_supra,50,1.5
21.39007,88.90935,16/05/2025,matutino,1,supra,1,1_supra,51,3.7
21.39007,88.90935,16/05/2025,matutino,1,supra,1,1_supra,52,2
21.39007,88.90935,16/05/2025,matutino,1,supra,1,1_supra,53,2.6
21.39007,88.90935,16/05/2025,matutino,1,supra,1,1_supra,54,1.4
21.39007,88.90935,16/05/2025,matutino,1,supra,1,1_supra,55,2.4
21.39007,88.90935,16/05/2025,matutino,1,supra,1,1_supra,56,1.5
21.39007,88.90935,16/05/2025,matutino,1,supra,1,1_supra,57,3
21.39007,88.90935,16/05/2025,matutino,1,supra,1,1_supra,58,1
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,1,2
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,2,7.7
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,3,4.3
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,4,8.5
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,5,3.5
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,6,5
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,7,3.4
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,8,3.8
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,9,2.4
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,10,2.8
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,11,4.8
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,12,3.5
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,13,2.5
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,14,3.5
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,15,3.4
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,16,2.1
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,17,5.6
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,18,1.8
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,19,4.5
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,20,5.2
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,21,2.5
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,22,3.3
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,23,3.8
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,24,3
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,25,2.3
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,26,2
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,27,4.8
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,28,3.9
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,29,4.4
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,30,3.4
21.39007,88.90935,16/05/2025,matutino,1,inter,1,inter,31,4.4
21.39007,88.90935,16/05/2025,matutino,1,sub,1,1_sub,1,0.9
21.39007,88.90935,16/05/2025,matutino,1,sub,1,1_sub,2,0.7
21.39007,88.90935,16/05/2025,matutino,1,sub,2,2_sub,1,1
21.39007,88.90935,16/05/2025,matutino,1,sub,2,2_sub,2,1
21.39007,88.90935,16/05/2025,matutino,1,sub,2,2_sub,3,1.1
21.39007,88.90935,16/05/2025,matutino,1,sub,2,2_sub,4,2.2
21.39007,88.90935,16/05/2025,matutino,1,sub,2,2_sub,5,1.8
21.39007,88.90935,16/05/2025,matutino,1,sub,2,2_sub,6,0.5
21.39007,88.90935,16/05/2025,matutino,1,sub,2,2_sub,7,1.8
21.39007,88.90935,16/05/2025,matutino,1,sub,2,2_sub,8,1.8
21.39007,88.90935,16/05/2025,matutino,1,sub,2,2_sub,9,0.3
21.39007,88.90935,16/05/2025,matutino,1,sub,2,2_sub,10,0.4
21.39007,88.90935,16/05/2025,matutino,1,sub,2,2_sub,11,0.5
21.39007,88.90935,16/05/2025,matutino,1,sub,2,2_sub,12,1
21.39007,88.90935,16/05/2025,matutino,1,sub,3,3_sub,0,0
21.39007,88.90935,16/05/2025,matutino,1,sub,4,4_sub,0,0
21.38999,88.90981,16/05/2025,matutino,2,supra,4,4_supra,0,0
21.38999,88.90981,16/05/2025,matutino,2,supra,3,3_supra,0,0
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,1,7
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,2,10.5
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,3,6.4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,4,6.7
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,5,8
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,6,11.7
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,7,6.8
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,8,6.4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,9,8.5
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,10,6
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,11,6.7
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,12,6.5
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,13,5.4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,14,7.4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,15,6.5
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,16,5
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,17,4.6
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,18,5.5
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,19,7
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,20,4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,21,7.9
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,22,5.5
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,23,6.6
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,24,9.1
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,25,5.3
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,26,4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,27,6
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,28,6.7
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,29,5.4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,30,7.6
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,31,5
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,32,4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,33,3.8
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,34,7.4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,35,8.6
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,36,8.2
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,37,7.6
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,38,6.4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,39,1.2
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,40,6.9
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,41,5.5
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,42,5.3
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,43,7.4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,44,7
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,45,6.8
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,46,4.8
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,47,3
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,48,5.4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,49,8.4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,50,8
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,51,7.3
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,52,4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,53,2.8
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,54,7.3
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,55,5.6
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,56,4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,57,7.8
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,58,6.6
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,59,9.2
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,60,6.2
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,61,1.5
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,62,6.4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,63,4.7
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,64,7.6
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,65,4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,66,5.4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,67,4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,68,2.4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,69,8.3
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,70,10.3
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,71,6
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,72,5.4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,74,4.4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,75,1
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,76,5.8
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,77,4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,78,3.4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,79,5.2
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,80,5.6
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,81,4.5
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,82,8.2
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,83,3
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,84,5
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,85,3.5
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,86,1.2
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,87,5.5
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,88,7
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,89,4.2
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,90,5
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,91,5.6
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,92,8.2
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,93,6.8
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,94,6.7
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,95,6.4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,96,4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,97,6.8
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,98,2
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,99,4.5
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,100,6.8
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,101,5
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,102,4.8
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,103,1
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,104,3.7
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,105,2
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,106,3.2
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,107,3.4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,108,2.6
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,109,2
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,110,3.8
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,111,2
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,112,6.6
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,113,3
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,114,3.9
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,115,3.5
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,116,2.4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,117,1.5
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,118,4.8
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,119,4.6
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,120,2.4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,121,2
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,122,4.8
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,123,5
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,124,4.3
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,125,4.7
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,126,4.4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,127,3
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,128,5.5
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,129,4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,130,3.8
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,131,3.4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,132,3
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,133,3.4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,134,5
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,135,3.7
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,136,4.2
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,137,3.5
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,138,2.5
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,139,1.4
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,140,4.1
21.38999,88.90981,16/05/2025,matutino,2,supra,2,2_supra,141,2.9
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,1,1.5
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,2,0.8
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,3,0.9
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,4,0.9
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,5,6.8
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,6,4.5
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,7,10.3
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,8,1
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,9,1.5
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,10,3.5
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,11,7.4
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,12,10.9
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,13,10.5
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,14,15
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,15,9.9
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,16,1.7
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,17,1.2
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,18,6.3
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,19,4.5
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,20,6.5
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,21,9.7
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,22,7.1
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,23,2
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,24,0.8
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,25,0.9
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,26,6.7
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,27,2.1
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,28,8.8
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,29,1
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,30,0.7
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,31,1.6
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,32,3.8
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,33,1.6
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,34,4.6
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,35,5.8
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,36,1.6
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,37,8.8
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,38,2.4
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,39,10.9
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,40,5.1
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,41,4.2
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,42,3
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,43,6.5
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,44,3.3
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,45,1.8
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,46,9.8
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,47,1.1
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,48,8.1
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,49,7.2
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,50,8.1
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,51,6.7
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,52,3.3
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,53,0.2
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,54,7.6
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,55,3
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,56,3.1
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,57,2.6
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,58,1
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,59,6.6
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,60,1.8
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,61,5.5
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,62,1.7
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,63,2.5
21.38999,88.90981,16/05/2025,matutino,2,supra,1,1_supra,64,3.8
21.38999,88.90981,16/05/2025,matutino,2,inter,1,inter,1,3
21.38999,88.90981,16/05/2025,matutino,2,inter,1,inter,2,2.4
21.38999,88.90981,16/05/2025,matutino,2,inter,1,inter,3,4.8
21.38999,88.90981,16/05/2025,matutino,2,inter,1,inter,4,2.5
21.38999,88.90981,16/05/2025,matutino,2,inter,1,inter,5,3.9
21.38999,88.90981,16/05/2025,matutino,2,inter,1,inter,6,6.8
21.38999,88.90981,16/05/2025,matutino,2,inter,1,inter,7,4.1
21.38999,88.90981,16/05/2025,matutino,2,inter,1,inter,8,4
21.38999,88.90981,16/05/2025,matutino,2,inter,1,inter,9,4
21.38999,88.90981,16/05/2025,matutino,2,inter,1,inter,10,3.5
21.38999,88.90981,16/05/2025,matutino,2,inter,1,inter,11,2.8
21.38999,88.90981,16/05/2025,matutino,2,inter,1,inter,12,4.2
21.38999,88.90981,16/05/2025,matutino,2,inter,1,inter,13,3.2
21.38999,88.90981,16/05/2025,matutino,2,inter,1,inter,14,1.2
21.38999,88.90981,16/05/2025,matutino,2,inter,1,inter,15,2
21.38999,88.90981,16/05/2025,matutino,2,inter,1,inter,16,0.5
21.38999,88.90981,16/05/2025,matutino,2,inter,1,inter,17,2.3
21.38999,88.90981,16/05/2025,matutino,2,inter,1,inter,18,2.4
21.38999,88.90981,16/05/2025,matutino,2,inter,1,inter,19,2.2
21.38999,88.90981,16/05/2025,matutino,2,inter,1,inter,20,3.1
21.38999,88.90981,16/05/2025,matutino,2,inter,1,inter,21,1.5
21.38999,88.90981,16/05/2025,matutino,2,inter,1,inter,22,0.7
21.38999,88.90981,16/05/2025,matutino,2,sub,1,1_sub,0,0
21.38999,88.90981,16/05/2025,matutino,2,sub,2,2_sub,1,4
21.38999,88.90981,16/05/2025,matutino,2,sub,2,2_sub,2,2.4
21.38999,88.90981,16/05/2025,matutino,2,sub,2,2_sub,3,0.5
21.38999,88.90981,16/05/2025,matutino,2,sub,2,2_sub,4,4.3
21.38999,88.90981,16/05/2025,matutino,2,sub,3,3_sub,1,1.5
21.38999,88.90981,16/05/2025,matutino,2,sub,3,3_sub,2,1.5
21.38999,88.90981,16/05/2025,matutino,2,sub,3,3_sub,3,1
21.38999,88.90981,16/05/2025,matutino,2,sub,3,3_sub,4,1.8
21.38999,88.90981,16/05/2025,matutino,2,sub,4,4_sub,1,2
21.38999,88.90981,16/05/2025,matutino,2,sub,4,4_sub,2,4